case_id,T_K,P_atm,phi,status,cj_speed_m_s,t_end_s,n_profile_points,x_max_m,profile_file,runtime_s,error_message
342,900.0,4.2,1.0,cached,1947.9538622187818,5e-05,736,0.05278021232277291,znd_tp_profiles/znd_T0900.00_P04.20.npz,0.0,
343,900.0,4.3,1.0,cached,1948.6494909856926,5e-05,815,0.05280698194988037,znd_tp_profiles/znd_T0900.00_P04.30.npz,0.0,
344,900.0,4.4,1.0,cached,1949.327896823825,5e-05,822,0.05283290085971341,znd_tp_profiles/znd_T0900.00_P04.40.npz,0.0,
345,900.0,4.5,1.0,cached,1949.9899466535398,5e-05,802,0.05285801104598119,znd_tp_profiles/znd_T0900.00_P04.50.npz,0.0,
346,900.0,4.6,1.0,cached,1950.6362888980757,5e-05,822,0.05288236660290328,znd_tp_profiles/znd_T0900.00_P04.60.npz,0.0,
347,900.0,4.7,1.0,cached,1951.2676803398883,5e-05,867,0.05290599695771138,znd_tp_profiles/znd_T0900.00_P04.70.npz,0.0,
348,900.0,4.8,1.0,cached,1951.884739015307,5e-05,792,0.05292993706517596,znd_tp_profiles/znd_T0900.00_P04.80.npz,0.0,
349,900.0,4.9,1.0,cached,1952.4880883305555,5e-05,777,0.05295216941951845,znd_tp_profiles/znd_T0900.00_P04.90.npz,0.0,
350,900.0,5.0,1.0,cached,1953.0782977645827,5e-05,748,0.05297379885307446,znd_tp_profiles/znd_T0900.00_P05.00.npz,0.0,
351,1000.0,0.1,1.0,cached,1810.2243928730834,5e-05,538,0.029679206562788246,znd_tp_profiles/znd_T1000.00_P00.10.npz,0.0,
352,1000.0,0.2,1.0,cached,1834.99086475875,5e-05,587,0.03556138088723061,znd_tp_profiles/znd_T1000.00_P00.20.npz,0.0,
353,1000.0,0.3,1.0,cached,1849.3580539267443,5e-05,609,0.04007755024604704,znd_tp_profiles/znd_T1000.00_P00.30.npz,0.0,
354,1000.0,0.4,1.0,cached,1859.4704612741984,5e-05,621,0.04332674661832854,znd_tp_profiles/znd_T1000.00_P00.40.npz,0.0,
355,1000.0,0.5,1.0,cached,1867.2620310661819,5e-05,630,0.045586019211358915,znd_tp_profiles/znd_T1000.00_P00.50.npz,0.0,
356,1000.0,0.6,1.0,cached,1873.5902779539167,5e-05,636,0.04714233305132509,znd_tp_profiles/znd_T1000.00_P00.60.npz,0.0,
357,1000.0,0.7,1.0,cached,1878.9077069458558,5e-05,641,0.04823025133474311,znd_tp_profiles/znd_T1000.00_P00.70.npz,0.0,
358,1000.0,0.8,1.0,cached,1883.493458707133,5e-05,643,0.0490133324558793,znd_tp_profiles/znd_T1000.00_P00.80.npz,0.0,
359,1000.0,0.9,1.0,cached,1887.5195781985929,5e-05,647,0.049597737565022615,znd_tp_profiles/znd_T1000.00_P00.90.npz,0.0,
360,1000.0,1.0,1.0,cached,1891.1054187776517,5e-05,653,0.05004828947239364,znd_tp_profiles/znd_T1000.00_P01.00.npz,0.0,
361,1000.0,1.1,1.0,cached,1894.33598019179,5e-05,656,0.05040744827627263,znd_tp_profiles/znd_T1000.00_P01.10.npz,0.0,
362,1000.0,1.2,1.0,cached,1897.2738549864976,5e-05,659,0.05070060286833654,znd_tp_profiles/znd_T1000.00_P01.20.npz,0.0,
363,1000.0,1.3,1.0,cached,1899.9664715013482,5e-05,663,0.05094499021950736,znd_tp_profiles/znd_T1000.00_P01.30.npz,0.0,
364,1000.0,1.4,1.0,cached,1902.4507654299534,5e-05,666,0.05115236018508062,znd_tp_profiles/znd_T1000.00_P01.40.npz,0.0,
365,1000.0,1.5,1.0,cached,1904.755857253594,5e-05,671,0.05133097563054034,znd_tp_profiles/znd_T1000.00_P01.50.npz,0.0,
366,1000.0,1.6,1.0,cached,1906.9052234629896,5e-05,669,0.05148685029478234,znd_tp_profiles/znd_T1000.00_P01.60.npz,0.0,
367,1000.0,1.7,1.0,cached,1908.9180270322558,5e-05,672,0.05162438424037329,znd_tp_profiles/znd_T1000.00_P01.70.npz,0.0,
368,1000.0,1.8,1.0,cached,1910.804940452958,5e-05,679,0.051747927840924565,znd_tp_profiles/znd_T1000.00_P01.80.npz,0.0,
369,1000.0,1.9,1.0,cached,1912.5947846183885,5e-05,696,0.051857064354760375,znd_tp_profiles/znd_T1000.00_P01.90.npz,0.0,
370,1000.0,2.0,1.0,cached,1914.2831993920565,5e-05,711,0.051956774334057904,znd_tp_profiles/znd_T1000.00_P02.00.npz,0.0,
371,1000.0,2.1,1.0,cached,1915.8847547351552,5e-05,702,0.05204769923549529,znd_tp_profiles/znd_T1000.00_P02.10.npz,0.0,
372,1000.0,2.2,1.0,cached,1917.408163327479,5e-05,730,0.05213101379793497,znd_tp_profiles/znd_T1000.00_P02.20.npz,0.0,
373,1000.0,2.3,1.0,cached,1918.8548401249961,5e-05,720,0.05220886792646363,znd_tp_profiles/znd_T1000.00_P02.30.npz,0.0,
374,1000.0,2.4,1.0,cached,1920.24667082801,5e-05,729,0.05227901546958785,znd_tp_profiles/znd_T1000.00_P02.40.npz,0.0,
375,1000.0,2.5,1.0,cached,1921.5735435374522,5e-05,734,0.05234522513857581,znd_tp_profiles/znd_T1000.00_P02.50.npz,0.0,
376,1000.0,2.6,1.0,cached,1922.8454146498725,5e-05,758,0.05240706508255964,znd_tp_profiles/znd_T1000.00_P02.60.npz,0.0,
377,1000.0,2.7,1.0,cached,1924.06653519563,5e-05,763,0.05246502632072572,znd_tp_profiles/znd_T1000.00_P02.70.npz,0.0,
378,1000.0,2.8,1.0,cached,1925.2406106288647,5e-05,725,0.05251953910961374,znd_tp_profiles/znd_T1000.00_P02.80.npz,0.0,
379,1000.0,2.9,1.0,cached,1926.3710625283568,5e-05,850,0.05257094635375827,znd_tp_profiles/znd_T1000.00_P02.90.npz,0.0,
380,1000.0,3.0,1.0,cached,1927.4609084969916,5e-05,759,0.052619570235646146,znd_tp_profiles/znd_T1000.00_P03.00.npz,0.0,
381,1000.0,3.1,1.0,cached,1928.512805143026,5e-05,766,0.05266568017740775,znd_tp_profiles/znd_T1000.00_P03.10.npz,0.0,
382,1000.0,3.2,1.0,cached,1929.524121182299,5e-05,763,0.05271053872451644,znd_tp_profiles/znd_T1000.00_P03.20.npz,0.0,
383,1000.0,3.3,1.0,cached,1930.5125336815074,5e-05,812,0.052751224254805155,znd_tp_profiles/znd_T1000.00_P03.30.npz,0.0,
384,1000.0,3.4,1.0,cached,1931.464584628835,5e-05,859,0.0527910369713545,znd_tp_profiles/znd_T1000.00_P03.40.npz,0.0,
385,1000.0,3.5,1.0,cached,1932.387307976697,5e-05,783,0.05282910832566076,znd_tp_profiles/znd_T1000.00_P03.50.npz,0.0,
386,1000.0,3.6,1.0,cached,1933.2823360564691,5e-05,781,0.05286556090031083,znd_tp_profiles/znd_T1000.00_P03.60.npz,0.0,
387,1000.0,3.7,1.0,cached,1934.1512531494338,5e-05,780,0.052900566938114055,znd_tp_profiles/znd_T1000.00_P03.70.npz,0.0,
388,1000.0,3.8,1.0,cached,1934.9955100704158,5e-05,795,0.05293417282669054,znd_tp_profiles/znd_T1000.00_P03.80.npz,0.0,
389,1000.0,3.9,1.0,cached,1935.816388545847,5e-05,792,0.05296649974308708,znd_tp_profiles/znd_T1000.00_P03.90.npz,0.0,
390,1000.0,4.0,1.0,cached,1936.6150317256229,5e-05,796,0.052997655361812654,znd_tp_profiles/znd_T1000.00_P04.00.npz,0.0,
391,1000.0,4.1,1.0,cached,1937.3927536242556,5e-05,773,0.05302768390941362,znd_tp_profiles/znd_T1000.00_P04.10.npz,0.0,
392,1000.0,4.2,1.0,cached,1938.150410146159,5e-05,791,0.053056688515106414,znd_tp_profiles/znd_T1000.00_P04.20.npz,0.0,
393,1000.0,4.3,1.0,cached,1938.883876312186,5e-05,762,0.05308577728286445,znd_tp_profiles/znd_T1000.00_P04.30.npz,0.0,
394,1000.0,4.4,1.0,cached,1939.6094963880973,5e-05,770,0.053111850117858066,znd_tp_profiles/znd_T1000.00_P04.40.npz,0.0,
395,1000.0,4.5,1.0,cached,1940.3126496246264,5e-05,766,0.05313813003576382,znd_tp_profiles/znd_T1000.00_P04.50.npz,0.0,
396,1000.0,4.6,1.0,cached,1940.9992714818711,5e-05,879,0.053163607951013214,znd_tp_profiles/znd_T1000.00_P04.60.npz,0.0,
397,1000.0,4.7,1.0,cached,1941.67008417691,5e-05,743,0.05318833149433118,znd_tp_profiles/znd_T1000.00_P04.70.npz,0.0,
398,1000.0,4.8,1.0,cached,1942.3257385531585,5e-05,815,0.05321234804774715,znd_tp_profiles/znd_T1000.00_P04.80.npz,0.0,
399,1000.0,4.9,1.0,cached,1942.9670021255072,5e-05,812,0.053235665203970634,znd_tp_profiles/znd_T1000.00_P04.90.npz,0.0,
400,1000.0,5.0,1.0,cached,1943.5943329480308,5e-05,798,0.053258377940499105,znd_tp_profiles/znd_T1000.00_P05.00.npz,0.0,
